0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
25,75,0,2,3,1,0,1,2,7,1,4,5,1,9,0,2,4,3,0,3,4,3,F
29.0322580645161,37.0967741935484,33.8709677419355,6,6,1,1,5,2,13,3,7,8,4,15,2,8,4,2,0,4,0,4,F
25,75,0,2,0,1,1,1,0,1,2,1,7,2,4,2,3,0,0,0,1,2,0,F
25,75,0,2,0,1,0,0,2,0,1,1,7,2,3,1,2,1,2,0,1,3,1,F
34.0909090909091,27.2727272727273,38.6363636363636,12,0,0,0,2,5,5,0,0,7,0,7,5,1,2,5,0,0,2,0,F
25,57.1428571428571,17.8571428571429,11,2,4,0,1,1,3,0,0,4,0,3,0,0,1,0,0,0,1,0,F
48,40,12,9,0,1,1,1,0,2,0,0,3,0,6,2,0,1,0,0,0,4,0,F
33.3333333333333,37.037037037037,29.6296296296296,9,0,1,0,3,1,1,0,0,6,0,4,0,0,0,2,0,0,4,0,F
29.1666666666667,45.8333333333333,25,9,1,1,0,2,2,4,0,1,2,0,2,1,0,1,1,0,0,1,0,F
34.375,31.25,34.375,10,0,0,0,2,5,4,0,0,3,0,4,5,1,2,3,0,0,1,0,F
25.9259259259259,37.037037037037,37.037037037037,9,0,1,0,4,0,1,0,0,5,0,4,0,0,1,2,0,0,3,0,F
25,41.6666666666667,33.3333333333333,9,0,2,0,2,0,4,0,1,4,0,1,0,0,1,2,0,0,2,0,F
14.7058823529412,50,35.2941176470588,11,1,5,0,1,1,3,0,0,6,0,3,0,0,1,5,0,0,0,0,F
32.1428571428571,46.4285714285714,21.4285714285714,11,1,1,0,2,1,3,0,0,3,0,4,0,0,1,0,0,0,3,0,F
44,36,20,9,0,0,0,1,0,3,0,0,3,0,5,2,0,1,1,0,0,3,0,F
25,57.1428571428571,17.8571428571429,11,1,4,0,1,1,3,0,0,4,0,4,0,0,1,0,0,0,0,1,F
25,53.5714285714286,21.4285714285714,11,1,3,0,1,1,2,0,0,4,0,5,0,0,1,1,0,0,0,1,F
26.6666666666667,50,23.3333333333333,11,3,1,0,1,1,5,1,0,3,0,0,0,0,3,3,0,0,3,1,F
29.6296296296296,48.1481481481481,22.2222222222222,9,0,4,0,0,0,4,0,0,2,0,2,3,0,0,1,0,0,2,1,F
50,40,10,7,0,1,0,0,0,6,0,0,1,0,7,2,0,1,0,0,0,0,0,F
32,48,20,9,0,3,1,1,0,2,0,0,4,0,4,1,0,2,1,0,0,2,0,F
30.7692307692308,53.8461538461538,15.3846153846154,9,0,5,1,1,0,1,0,0,3,0,4,2,0,2,0,0,0,3,0,F
40,44,16,9,0,2,1,1,1,2,0,0,4,0,5,1,0,2,0,0,0,2,0,F
8.88888888888889,48.8888888888889,42.2222222222222,7,2,5,0,4,2,2,2,3,5,1,0,1,1,4,4,1,5,1,1,F
18.9655172413793,48.2758620689655,32.7586206896552,9,5,3,2,4,4,5,3,2,3,0,5,2,9,10,6,1,10,2,3,F
25,45.8333333333333,29.1666666666667,8,5,6,1,2,3,4,3,5,5,0,4,5,2,3,3,1,2,2,1,F
20.4545454545455,43.1818181818182,36.3636363636364,9,1,1,1,8,0,6,1,2,3,1,3,2,4,3,4,1,7,2,2,F
22.7272727272727,45.4545454545455,31.8181818181818,9,2,2,1,6,1,6,1,3,3,2,3,0,4,4,4,1,6,2,1,F
19.1489361702128,53.1914893617021,27.6595744680851,8,1,5,1,3,2,8,2,1,5,2,10,1,2,2,4,2,1,1,3,F
22.2222222222222,44.4444444444444,33.3333333333333,7,3,3,2,2,0,11,2,4,4,0,8,3,2,7,3,2,4,2,3,F
13.5593220338983,45.7627118644068,40.6779661016949,9,2,2,1,4,1,9,2,6,0,3,8,5,2,4,7,1,4,1,5,F
25,47.7272727272727,27.2727272727273,7,3,1,2,7,2,9,3,2,2,2,10,2,2,4,4,2,2,3,2,F
19.5652173913043,50,30.4347826086957,7,6,3,3,5,2,9,3,1,1,3,9,4,4,4,5,2,3,0,5,F
26.4150943396226,35.8490566037736,37.7358490566038,7,0,4,0,5,2,10,2,7,2,3,13,2,3,4,8,2,7,2,2,F
22.7272727272727,47.7272727272727,29.5454545454545,7,2,1,1,6,2,9,3,1,4,4,10,3,1,3,5,2,2,2,3,F
25,47.7272727272727,27.2727272727273,7,6,1,3,10,2,11,4,2,2,3,14,2,3,5,5,2,3,4,2,F
23.5294117647059,45.0980392156863,31.3725490196078,7,7,6,5,3,8,7,1,5,5,2,8,4,3,5,4,1,4,3,0,F
21.5686274509804,43.1372549019608,35.2941176470588,7,5,0,2,9,3,8,2,3,2,1,10,2,2,5,6,1,4,2,4,F
24.4897959183673,48.9795918367347,26.530612244898,8,3,5,1,4,4,11,4,4,8,3,14,5,1,1,2,1,4,4,1,F
28.5714285714286,48.2142857142857,23.2142857142857,7,7,4,3,4,1,9,2,5,0,2,10,3,3,5,9,2,5,6,2,F
26.6666666666667,45,28.3333333333333,6,4,4,2,5,2,6,2,2,2,5,5,4,5,4,6,3,5,5,5,F
25,47.7272727272727,27.2727272727273,7,3,1,3,6,2,4,3,3,5,2,3,2,2,4,4,2,2,3,2,F
16.4179104477612,46.2686567164179,37.3134328358209,10,3,4,0,2,3,1,4,2,6,4,2,10,1,5,5,1,7,6,1,F
12.280701754386,52.6315789473684,35.0877192982456,8,7,1,3,4,0,2,2,2,9,3,3,5,0,2,0,0,6,2,1,F
41.3793103448276,24.1379310344828,34.4827586206897,8,1,0,0,2,3,7,0,6,3,2,4,6,2,2,4,1,1,8,2,F
16.9491525423729,44.0677966101695,38.9830508474576,8,2,3,0,5,1,2,4,1,11,2,2,5,1,2,1,0,7,4,1,F
14.0350877192982,49.1228070175439,36.8421052631579,8,3,2,4,6,1,2,1,2,9,2,2,4,0,2,0,1,5,3,3,F
27.2727272727273,34.5454545454545,38.1818181818182,8,0,0,1,5,1,5,2,4,3,3,2,4,1,4,3,1,2,6,4,F
41.3793103448276,31.0344827586207,27.5862068965517,8,2,0,0,4,4,5,2,3,4,1,8,3,2,1,4,1,1,5,4,F
14.0350877192982,52.6315789473684,33.3333333333333,8,7,3,2,5,0,2,2,1,10,2,3,3,1,2,0,0,6,2,1,F
39.6551724137931,24.1379310344828,36.2068965517241,8,1,0,0,2,3,8,0,5,4,2,4,7,1,2,4,1,1,7,2,F
12.280701754386,52.6315789473684,35.0877192982456,8,7,2,2,5,0,2,2,2,9,3,2,4,0,2,0,0,6,3,1,F
23.728813559322,47.4576271186441,28.8135593220339,10,2,2,1,0,0,3,1,2,5,3,3,6,1,1,5,3,4,8,3,F
35.0877192982456,29.8245614035088,35.0877192982456,8,2,1,0,3,3,5,0,4,5,1,4,6,2,2,3,2,2,6,2,F
22.2222222222222,46.031746031746,31.7460317460317,10,3,5,1,1,0,6,2,5,6,3,3,2,0,3,5,1,3,5,2,F
12.280701754386,52.6315789473684,35.0877192982456,8,7,2,2,4,0,2,2,3,8,3,2,6,0,2,0,0,5,3,1,F
25.8064516129032,37.6344086021505,36.5591397849462,12,6,4,4,2,5,4,3,4,7,1,8,8,2,9,8,1,7,7,5,F
30,43.3333333333333,26.6666666666667,10,3,4,0,4,2,4,1,2,4,3,6,4,1,2,4,2,2,6,2,F
28.3333333333333,43.3333333333333,28.3333333333333,10,4,3,0,6,1,4,3,5,5,1,3,3,1,6,0,1,1,9,5,F
0,100,0,2,1,0,0,2,0,1,0,1,1,4,1,0,1,1,0,2,0,2,0,F
25,37.5,37.5,10,3,3,1,5,1,4,2,5,5,1,4,4,1,3,3,1,2,8,2,F
35.0877192982456,28.0701754385965,36.8421052631579,8,2,0,0,5,3,5,0,3,6,1,2,5,2,2,3,1,2,8,3,F
33.9285714285714,32.1428571428571,33.9285714285714,8,2,1,0,2,2,5,0,5,6,4,4,3,3,2,3,1,0,5,4,F
20.4301075268817,40.8602150537634,38.7096774193548,12,7,5,3,7,3,2,7,2,11,2,11,9,2,10,10,1,4,7,7,F
26.984126984127,42.8571428571429,30.1587301587302,10,5,5,1,8,1,4,1,3,6,2,6,2,2,2,4,1,2,7,2,F
0,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,0,2,2,1,1,0,0,F
26.7857142857143,41.0714285714286,32.1428571428571,8,1,3,2,3,1,3,1,6,5,4,3,2,2,1,4,1,1,6,3,F
29.5081967213115,39.344262295082,31.1475409836066,10,3,3,0,6,2,5,2,3,8,2,4,2,1,7,0,2,1,9,3,F
22.9508196721311,39.344262295082,37.7049180327869,8,2,4,0,4,3,4,0,2,11,1,5,4,0,1,4,2,4,2,4,F
29.0322580645161,43.5483870967742,27.4193548387097,10,2,4,0,7,3,4,0,2,6,3,4,2,1,4,3,2,2,9,5,F
14.0350877192982,50.8771929824561,35.0877192982456,8,4,2,3,4,0,2,1,2,8,2,3,5,0,3,0,0,6,3,4,F
38.6363636363636,38.6363636363636,22.7272727272727,6,2,1,0,4,1,8,0,1,2,1,6,2,2,2,0,3,4,3,1,F
31.8181818181818,38.6363636363636,29.5454545454545,6,1,1,0,6,0,8,1,2,3,1,4,3,2,2,0,3,3,1,2,F
31.7073170731707,41.4634146341463,26.8292682926829,6,1,3,1,2,1,8,1,2,2,1,4,4,0,1,1,2,1,2,3,F
18.75,43.75,37.5,6,3,1,0,1,2,2,2,5,3,1,1,3,2,4,2,0,1,1,2,F
29.7297297297297,43.2432432432432,27.027027027027,6,0,2,0,5,0,7,1,2,2,4,2,2,1,1,0,2,2,2,2,F
22.5806451612903,45.1612903225806,32.258064516129,6,3,1,1,5,1,5,1,5,1,0,2,1,0,0,0,1,1,1,3,F
31.0344827586207,44.8275862068966,24.1379310344828,6,1,0,0,2,1,5,1,3,3,1,2,2,1,0,1,0,1,1,4,F
24.1379310344828,48.2758620689655,27.5862068965517,6,0,1,0,0,2,4,4,4,4,1,1,2,1,0,2,0,2,1,2,F
18.5185185185185,51.8518518518519,29.6296296296296,6,1,0,1,2,0,2,1,1,4,2,3,1,0,2,2,1,1,0,2,F
29.0322580645161,45.1612903225806,25.8064516129032,6,2,1,0,5,1,6,1,2,5,1,1,0,1,1,0,0,2,3,3,F
35.4838709677419,48.3870967741936,16.1290322580645,6,1,2,0,1,2,4,1,1,4,3,3,1,1,1,0,0,1,2,2,F
25.8064516129032,38.7096774193548,35.4838709677419,6,2,1,0,1,2,5,0,7,6,2,2,1,0,0,2,0,3,2,3,F
23.8095238095238,45.2380952380952,30.952380952381,6,1,6,0,2,0,4,0,2,5,2,2,1,0,5,2,1,2,4,3,F
20,46.6666666666667,33.3333333333333,6,2,1,0,2,1,4,4,10,0,0,3,0,0,0,0,1,2,0,2,F
20.5882352941176,38.2352941176471,41.1764705882353,6,0,0,1,3,1,5,2,2,9,1,3,0,2,2,1,2,1,0,1,F
21.875,37.5,40.625,6,1,2,3,1,2,1,2,3,3,2,3,3,1,1,4,2,0,1,1,F
23.0769230769231,46.1538461538462,30.7692307692308,6,1,0,0,1,0,5,1,7,2,2,0,0,1,0,1,0,3,1,1,F
34.7826086956522,36.231884057971,28.9855072463768,12,3,3,0,3,5,10,1,2,7,1,7,2,1,3,5,1,7,2,0,F
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F
